#target_name         target_accession query_name query_accession mdl mdl_from mdl_to seq_from seq_to  strand trunc pass_ gc   bias score E_value inc description_of_target                                                                                                                                                 
NZ_MZGT01000054.1    -                Sodium     RF03071         cm  1        55     4934     4990    +      no    1     0.37 0.0  66.8  7.6e-09 !   Clostridium chromiireducens strain DSM 23318 CLCHR_contig000054, whole genome shotgun sequence                                                                        
NZ_CP012546.1        -                Sodium     RF03071         cm  1        55     488415   488454  +      no    1     0.22 0.3  23.7  830.0   !   Campylobacter pinnipediorum subsp. pinnipediorum strain RM17260 chromosome, complete genome                                                                           
NZ_ACLR01000059.1    -                Sodium     RF03071         cm  1        55     34342    34268   -      no    1     0.43 0.0  23.7  830.0   !   Porphyromonas uenonis 60-3 ctg1118640599764, whole genome shotgun sequence                                                                                            
CADBPN010000047.1    -                Sodium     RF03071         cm  1        55     24735    24679   -      no    1     0.26 0.1  23.7  830.0   !   uncultured bacterium isolate RUG14187 genome assembly, contig: RUG14187_asm_47, whole genome shotgun sequence                                                         
NZ_KI271295.1        -                Sodium     RF03071         cm  1        55     17450    17494   +      no    1     0.42 0.0  23.7  830.0   !   Leptotrichia sp. oral taxon 879 str. F0557 Scaffold1364, whole genome shotgun sequence                                                                                
NC_008710.1          -                Sodium     RF03071         cm  1        55     738058   738115  +      no    1     0.29 0.2  23.7  830.0   !   Borrelia turicatae 91E135, complete sequence                                                                                                                          
SVFC01000021.1       -                Sodium     RF03071         cm  1        55     17255    17293   +      no    1     0.38 0.0  23.7  830.0   !   MAG: Lachnospiraceae bacterium isolate SIG322 NODE_26959_length_34064_cov_5.229396, whole genome shotgun sequence                                                     
JACPUW010000033.1    -                Sodium     RF03071         cm  1        55     223017   222967  -      no    1     0.41 0.0  23.6  840.0   !   Bacteroidetes bacterium isolate NC_groundwater_768_Ag_S2p5_49_18 JBCH_GD18_4_SO25_S179_scaffold_435590, whole genome shotgun sequence                                 
JAAZBG010000165.1    -                Sodium     RF03071         cm  3        55     28173    28124   -      no    1     0.18 1.5  23.6  840.0   !   Fibrobacter sp. isolate AS06rmzACSIP_529 456433_AS06, whole genome shotgun sequence                                                                                   
JABXJU010000087.1    -                Sodium     RF03071         cm  1        55     551      509     -      no    1     0.23 0.0  23.6  840.0   !   Candidatus Helarchaeota archaeon isolate CR_Bin_291 NODE_115_length_16754_cov_11.518139, whole genome shotgun sequence                                                
JABCZI010000006.1    -                Sodium     RF03071         cm  1        55     41735    41671   -      no    1     0.45 0.0  23.6  840.0   !   Acidobacteria bacterium isolate Inc-BW-C-12-M_MAG19 Ga0210394_10000044, whole genome shotgun sequence                                                                 
JAAXHX010000031.1    -                Sodium     RF03071         cm  1        55     4363     4301    -      no    1     0.38 0.0  23.6  840.0   !   Dehalococcoidia bacterium isolate Plut_88900 unfiltered_Plut_88900_genomic_contig_813226, whole genome shotgun sequence                                               
NZ_MUBK01000016.1    -                Sodium     RF03071         cm  1        55     93964    94009   +      no    1     0.37 0.0  23.6  840.0   !   Xenorhabdus beddingii strain DSM 4764 Xbed_16, whole genome shotgun sequence                                                                                          
NZ_FOGC01000018.1    -                Sodium     RF03071         cm  1        55     22059    21941   -      no    1     0.45 0.0  23.6  840.0   !   Rosenbergiella nectarea strain 8N4, whole genome shotgun sequence                                                                                                     
NZ_KB905342.1        -                Sodium     RF03071         cm  1        55     962339   962286  -      no    1     0.33 0.0  23.6  840.0   !   Psychroflexus tropicus DSM 15496 F598DRAFT_scaffold00001.1, whole genome shotgun sequence                                                                             
NZ_VWXK01000003.1    -                Sodium     RF03071         cm  1        55     195758   195802  +      no    1     0.58 0.0  23.6  840.0   !   Pantoea sp. Ap-967 NODE_3_length_311869_cov_47.723650/0, whole genome shotgun sequence                                                                                
CAIQPO010000085.1    -                Sodium     RF03071         cm  1        55     13528    13460   -      no    1     0.35 0.0  23.6  840.0   !   Candidatus Collierbacteria bacterium isolate LaPlata_bin-3582 genome assembly, contig: bin-3582:85/97, whole genome shotgun sequence                                  
NZ_QETG01000002.1    -                Sodium     RF03071         cm  1        55     150828   150905  +      no    1     0.45 0.0  23.6  850.0   !   Acinetobacter sp. AM CONTIG_2_length_212335_cov_34.8188, whole genome shotgun sequence                                                                                
NZ_AP020337.1        -                Sodium     RF03071         cm  1        55     4305924  4305876 -      no    1     0.37 0.0  23.6  850.0   !   Pseudomonas sp. KUIN-1 chromosome, complete genome                                                                                                                    
JAGCFD010000060.1    -                Sodium     RF03071         cm  1        55     58234    58285   +      no    1     0.25 0.1  23.6  850.0   !   Bacteroidales bacterium isolate RGIG9735 Yak_Omasum-3__c1441749, whole genome shotgun sequence                                                                        
NZ_FNYL01000015.1    -                Sodium     RF03071         cm  1        55     94256    94209   -      no    1     0.42 0.0  23.6  850.0   !   Dyadobacter sp. SG02, whole genome shotgun sequence                                                                                                                   
